GPSorRSSI, CurrentTime,GPSTime,latitude,longitude,altitude,course,speed,RcvdMsgTimeStamp,RcvdMsgGPSTime,RcvdMsgLat,RcvdMsgLon,RcvdMsgAlt,RcvdMsgType,RcvdMsgID,RcvdMsgRSSi
1, 1290716515.299,1488232524.4,53.45739433,-113.58888367,674.9,0.000,0.075,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716515.399,1488232524.4,53.45739433,-113.58888367,674.9,0.000,0.075,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716515.499,1488232524.6,53.45739433,-113.58888383,674.8,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716515.599,1488232524.6,53.45739433,-113.58888383,674.8,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716515.699,1488232524.8,53.45739417,-113.58888400,674.8,0.000,0.021,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716515.799,1488232524.8,53.45739417,-113.58888400,674.8,0.000,0.021,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716515.899,1488232525.0,53.45739417,-113.58888417,674.8,0.000,0.013,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716515.999,1488232525.0,53.45739417,-113.58888417,674.8,0.000,0.013,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.099,1488232525.2,53.45739417,-113.58888417,674.8,0.000,0.025,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.199,1488232525.2,53.45739417,-113.58888417,674.8,0.000,0.025,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.299,1488232525.4,53.45739400,-113.58888433,674.7,0.000,0.023,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.399,1488232525.4,53.45739400,-113.58888433,674.7,0.000,0.023,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.499,1488232525.6,53.45739400,-113.58888450,674.7,0.000,0.015,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.599,1488232525.6,53.45739400,-113.58888450,674.7,0.000,0.015,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.699,1488232525.8,53.45739400,-113.58888467,674.7,0.000,0.021,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.799,1488232525.8,53.45739400,-113.58888467,674.7,0.000,0.021,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.899,1488232526.0,53.45739383,-113.58888483,674.7,0.000,0.019,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716516.999,1488232526.0,53.45739383,-113.58888483,674.7,0.000,0.019,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.099,1488232526.2,53.45739383,-113.58888500,674.6,0.000,0.022,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.199,1488232526.2,53.45739383,-113.58888500,674.6,0.000,0.022,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.299,1488232526.4,53.45739383,-113.58888517,674.6,0.000,0.002,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.399,1488232526.4,53.45739383,-113.58888517,674.6,0.000,0.002,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.499,1488232526.6,53.45739367,-113.58888517,674.6,0.000,0.048,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.599,1488232526.6,53.45739367,-113.58888517,674.6,0.000,0.048,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.699,1488232526.8,53.45739350,-113.58888517,674.6,0.000,0.061,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.799,1488232526.8,53.45739350,-113.58888517,674.6,0.000,0.061,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.899,1488232527.0,53.45739350,-113.58888517,674.6,0.000,0.066,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716517.999,1488232527.0,53.45739350,-113.58888517,674.6,0.000,0.066,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.099,1488232527.2,53.45739333,-113.58888500,674.6,0.000,0.082,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.199,1488232527.2,53.45739333,-113.58888500,674.6,0.000,0.082,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.299,1488232527.4,53.45739333,-113.58888483,674.5,0.000,0.117,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.399,1488232527.4,53.45739333,-113.58888483,674.5,0.000,0.117,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.499,1488232527.6,53.45739317,-113.58888467,674.5,0.000,0.116,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.599,1488232527.6,53.45739317,-113.58888467,674.5,0.000,0.116,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.699,1488232527.8,53.45739300,-113.58888433,674.5,119.580,0.150,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.799,1488232527.8,53.45739300,-113.58888433,674.5,119.580,0.150,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.899,1488232528.0,53.45739283,-113.58888400,674.5,119.070,0.165,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716518.999,1488232528.0,53.45739283,-113.58888400,674.5,119.070,0.165,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.099,1488232528.2,53.45739283,-113.58888350,674.5,116.080,0.191,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.199,1488232528.2,53.45739283,-113.58888350,674.5,116.080,0.191,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.299,1488232528.4,53.45739250,-113.58888300,674.5,117.220,0.227,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.399,1488232528.4,53.45739250,-113.58888300,674.5,117.220,0.227,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.499,1488232528.6,53.45739233,-113.58888233,674.5,117.390,0.240,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.599,1488232528.6,53.45739233,-113.58888233,674.5,117.390,0.240,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.699,1488232528.8,53.45739200,-113.58888167,674.5,118.260,0.332,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.799,1488232528.8,53.45739200,-113.58888167,674.5,118.260,0.332,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.899,1488232529.0,53.45739167,-113.58888033,674.5,117.880,0.472,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716519.999,1488232529.0,53.45739167,-113.58888033,674.5,117.880,0.472,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.099,1488232529.2,53.45739100,-113.58887850,674.5,117.470,0.678,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.199,1488232529.2,53.45739100,-113.58887850,674.5,117.470,0.678,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.299,1488232529.4,53.45739033,-113.58887600,674.5,116.790,0.925,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.399,1488232529.4,53.45739033,-113.58887600,674.5,116.790,0.925,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.499,1488232529.6,53.45738917,-113.58887300,674.5,118.410,1.153,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.599,1488232529.6,53.45738917,-113.58887300,674.5,118.410,1.153,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.699,1488232529.8,53.45738800,-113.58886917,674.5,117.590,1.437,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.799,1488232529.8,53.45738800,-113.58886917,674.5,117.590,1.437,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.899,1488232530.0,53.45738650,-113.58886417,674.5,116.750,1.856,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716520.999,1488232530.0,53.45738650,-113.58886417,674.5,116.750,1.856,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.099,1488232530.2,53.45738450,-113.58885817,674.5,117.480,2.253,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.199,1488232530.2,53.45738450,-113.58885817,674.5,117.480,2.253,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.299,1488232530.4,53.45738233,-113.58885117,674.5,117.180,2.574,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.399,1488232530.4,53.45738233,-113.58885117,674.5,117.180,2.574,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.499,1488232530.6,53.45738000,-113.58884333,674.5,117.010,2.912,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.599,1488232530.6,53.45738000,-113.58884333,674.5,117.010,2.912,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.699,1488232530.8,53.45737733,-113.58883483,674.5,116.880,3.184,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.799,1488232530.8,53.45737733,-113.58883483,674.5,116.880,3.184,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.899,1488232531.0,53.45737450,-113.58882550,674.5,116.630,3.452,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716521.999,1488232531.0,53.45737450,-113.58882550,674.5,116.630,3.452,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716522.099,1488232531.2,53.45737150,-113.58881533,674.5,117.280,3.755,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716522.199,1488232531.2,53.45737150,-113.58881533,674.5,117.280,3.755,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716522.299,1488232531.4,53.45736817,-113.58880450,674.5,116.700,4.010,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716522.399,1488232531.4,53.45736817,-113.58880450,674.5,116.700,4.010,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716522.499,1488232531.6,53.45736483,-113.58879300,674.5,116.460,4.306,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716522.599,1488232531.6,53.45736483,-113.58879300,674.5,116.460,4.306,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716522.699,1488232531.8,53.45736100,-113.58878067,674.5,116.700,4.570,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716522.799,1488232531.8,53.45736100,-113.58878067,674.5,116.700,4.570,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716522.899,1488232532.0,53.45735717,-113.58876767,674.6,116.540,4.835,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
