GPSorRSSI, CurrentTime,GPSTime,latitude,longitude,altitude,course,speed,RcvdMsgTimeStamp,RcvdMsgGPSTime,RcvdMsgLat,RcvdMsgLon,RcvdMsgAlt,RcvdMsgType,RcvdMsgID,RcvdMsgRSSi
1, 1488231226.700,1488231223.6,53.52883550,-113.52968683,667.3,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231226.800,1488231223.6,53.52883550,-113.52968683,667.3,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231226.901,1488231223.8,53.52883550,-113.52968667,667.2,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231227.001,1488231223.8,53.52883550,-113.52968667,667.2,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231227.100,1488231224.0,53.52883533,-113.52968683,667.2,0.000,0.004,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231227.200,1488231224.0,53.52883533,-113.52968683,667.2,0.000,0.004,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231227.301,1488231224.2,53.52883533,-113.52968683,667.2,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231227.400,1488231224.2,53.52883533,-113.52968683,667.2,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231227.500,1488231224.4,53.52883517,-113.52968683,667.2,0.000,0.012,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231227.600,1488231224.6,53.52883517,-113.52968683,667.2,0.000,0.011,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231227.700,1488231224.6,53.52883517,-113.52968683,667.2,0.000,0.011,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231227.801,1488231224.6,53.52883517,-113.52968683,667.2,0.000,0.011,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
